group_number,product_tp,credit_seg,fico_grp,SA_SE,used_in_3mth,okr_type,quarter,okr,modified_okr,remark,cohort_type,n_M00,a_lmt_M00,current_pct_bad,reduced_ratio
1292,XPC,2]NTC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q3,0.04540215611011458,0.04540215611011458,nan,CP,33458.0,913213000.0,0.052544149064895046,0.8640763418594963
1293,XPC,2]NTC,01]No-FICO,ALL,ALL,a_lmt_61pM03,q4,0.04094067256172182,0.04094067256172182,nan,CP,33458.0,913213000.0,0.052544149064895046,0.7791671059542279
1294,XPC,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q2,0.08848166784425375,0.08848166784425375,nan,CP,33458.0,913213000.0,0.09339661174337203,0.9473755652654383
1295,XPC,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q3,0.08065675844306126,0.08065675844306126,nan,CP,33458.0,913213000.0,0.09339661174337203,0.8635940526909439
1296,XPC,2]NTC,01]No-FICO,ALL,ALL,a_lmt_fpd,q4,0.07295223226342555,0.07295223226342555,nan,CP,33458.0,913213000.0,0.09339661174337203,0.7811014864637492
1297,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q2,0.013927206834378671,0.013927206834378671,nan,CP,44329.0,1122884000.0,0.0147352709629846,0.9451612304493207
1298,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q3,0.012714444441497382,0.012714444441497382,nan,CP,44329.0,1122884000.0,0.0147352709629846,0.8628578648764865
1299,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_91pM04,q4,0.011501682048616093,0.011501682048616093,nan,CP,44329.0,1122884000.0,0.0147352709629846,0.7805544993036524
1300,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q2,0.015963840357113627,0.015963840357113627,nan,CP,44329.0,1122884000.0,0.016866390473103187,0.9464882472969628
1301,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q3,0.014573848980372861,0.014573848980372861,nan,CP,44329.0,1122884000.0,0.016866390473103187,0.8640763418594963
1302,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_61pM03,q4,0.01314173665282177,0.01314173665282177,nan,CP,44329.0,1122884000.0,0.016866390473103187,0.7791671059542279
1303,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q2,0.05890703043843611,0.05890703043843611,nan,CP,44329.0,1122884000.0,0.062179174340359286,0.9473755652654383
1304,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q3,0.05369756516156762,0.05369756516156762,nan,CP,44329.0,1122884000.0,0.062179174340359286,0.8635940526909439
1305,XPC,2]NTC,02]FICO,01]SA,Y,a_lmt_fpd,q4,0.04856824550434325,0.04856824550434325,nan,CP,44329.0,1122884000.0,0.062179174340359286,0.7811014864637492
1306,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.9451612304493207
1307,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.8628578648764865
1308,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.7805544993036524
1309,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.9464882472969628
1310,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.8640763418594963
1311,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.7791671059542279
1312,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.9473755652654383
1313,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.8635940526909439
1314,XPC,2]NTC,02]FICO,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,20909.0,879512000.0,0.0,0.7811014864637492
1315,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q2,0.007809962524402996,0.007809962524402996,nan,CP,65238.0,2002396000.0,0.008263100805235329,0.9451612304493207
1316,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q3,0.0071298815180645325,0.0071298815180645325,nan,CP,65238.0,2002396000.0,0.008263100805235329,0.8628578648764865
1317,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_91pM04,q4,0.006449800511726069,0.006449800511726069,nan,CP,65238.0,2002396000.0,0.008263100805235329,0.7805544993036524
1318,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q2,0.008952045906782264,0.008952045906782264,nan,CP,65238.0,2002396000.0,0.009458169113402144,0.9464882472969628
1319,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q3,0.008172580168197,0.008172580168197,nan,CP,65238.0,2002396000.0,0.009458169113402144,0.8640763418594963
1320,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_61pM03,q4,0.0073694942557152145,0.0073694942557152145,nan,CP,65238.0,2002396000.0,0.009458169113402144,0.7791671059542279
1321,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q2,0.03303330708153277,0.03303330708153277,nan,CP,65238.0,2002396000.0,0.0348682278630201,0.9473755652654383
1322,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q3,0.03011199421037682,0.03011199421037682,nan,CP,65238.0,2002396000.0,0.0348682278630201,0.8635940526909439
1323,XPC,2]NTC,02]FICO,01]SA,ALL,a_lmt_fpd,q4,0.027235624614161718,0.027235624614161718,nan,CP,65238.0,2002396000.0,0.0348682278630201,0.7811014864637492
1324,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q2,0.07624386244341698,0.07624386244341698,nan,CP,25932.0,1722179000.0,0.08066757288295816,0.9451612304493207
1325,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q3,0.06960464970255764,0.06960464970255764,nan,CP,25932.0,1722179000.0,0.08066757288295816,0.8628578648764865
1326,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_91pM04,q4,0.06296543696169829,0.06296543696169829,nan,CP,25932.0,1722179000.0,0.08066757288295816,0.7805544993036524
1327,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q2,0.081656078908546,0.081656078908546,nan,CP,25932.0,1722179000.0,0.08627268129503379,0.9464882472969628
1328,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q3,0.074546182855823,0.074546182855823,nan,CP,25932.0,1722179000.0,0.08627268129503379,0.8640763418594963
1329,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_61pM03,q4,0.06722083540756293,0.06722083540756293,nan,CP,25932.0,1722179000.0,0.08627268129503379,0.7791671059542279
1330,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q2,0.15180087971981873,0.15180087971981873,nan,CP,25932.0,1722179000.0,0.16023305359082882,0.9473755652654383
1331,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q3,0.13837631212554907,0.13837631212554907,nan,CP,25932.0,1722179000.0,0.16023305359082882,0.8635940526909439
1332,XPC,2]NTC,02]FICO,02]SE,Y,a_lmt_fpd,q4,0.12515827634042198,0.12515827634042198,nan,CP,25932.0,1722179000.0,0.16023305359082882,0.7811014864637492
1333,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.9451612304493207
1334,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.8628578648764865
1335,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.7805544993036524
1336,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.9464882472969628
1337,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.8640763418594963
1338,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.7791671059542279
1339,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.9473755652654383
1340,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.8635940526909439
1341,XPC,2]NTC,02]FICO,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,12031.0,1131333000.0,0.0,0.7811014864637492
1342,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q2,0.046015428979777,0.046015428979777,nan,CP,37963.0,2853512000.0,0.04868526924015038,0.9451612304493207
1343,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q3,0.042008467467493045,0.042008467467493045,nan,CP,37963.0,2853512000.0,0.04868526924015038,0.8628578648764865
1344,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_91pM04,q4,0.03800150595520909,0.03800150595520909,nan,CP,37963.0,2853512000.0,0.04868526924015038,0.7805544993036524
1345,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q2,0.049281861901628886,0.049281861901628886,nan,CP,37963.0,2853512000.0,0.052068118164563526,0.9464882472969628
1346,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q3,0.044990829071144045,0.044990829071144045,nan,CP,37963.0,2853512000.0,0.052068118164563526,0.8640763418594963
1347,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_61pM03,q4,0.04056976494276573,0.04056976494276573,nan,CP,37963.0,2853512000.0,0.052068118164563526,0.7791671059542279
1348,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q2,0.09161632656004169,0.09161632656004169,nan,CP,37963.0,2853512000.0,0.09670539321369596,0.9473755652654383
1349,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q3,0.083514202442487,0.083514202442487,nan,CP,37963.0,2853512000.0,0.09670539321369596,0.8635940526909439
1350,XPC,2]NTC,02]FICO,02]SE,ALL,a_lmt_fpd,q4,0.07553672638827928,0.07553672638827928,nan,CP,37963.0,2853512000.0,0.09670539321369596,0.7811014864637492
1351,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q2,0.05164884450641546,0.05164884450641546,nan,CP,70261.0,2845063000.0,0.054645538604944775,0.9451612304493207
1352,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q3,0.04715133276568827,0.04715133276568827,nan,CP,70261.0,2845063000.0,0.054645538604944775,0.8628578648764865
1353,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_91pM04,q4,0.042653821024961076,0.042653821024961076,nan,CP,70261.0,2845063000.0,0.054645538604944775,0.7805544993036524
1354,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q2,0.0557287923797111,0.0557287923797111,nan,CP,70261.0,2845063000.0,0.058879539750086377,0.9464882472969628
1355,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q3,0.05087641731762544,0.05087641731762544,nan,CP,70261.0,2845063000.0,0.058879539750086377,0.8640763418594963
1356,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_61pM03,q4,0.04587700058699173,0.04587700058699173,nan,CP,70261.0,2845063000.0,0.058879539750086377,0.7791671059542279
1357,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q2,0.11513771371735199,0.11513771371735199,nan,CP,70261.0,2845063000.0,0.12153333687162639,0.9473755652654383
1358,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q3,0.10495546692602156,0.10495546692602156,nan,CP,70261.0,2845063000.0,0.12153333687162639,0.8635940526909439
1359,XPC,2]NTC,02]FICO,ALL,Y,a_lmt_fpd,q4,0.09492987008532695,0.09492987008532695,nan,CP,70261.0,2845063000.0,0.12153333687162639,0.7811014864637492
1360,XPC,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.9451612304493207
1361,XPC,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.8628578648764865
1362,XPC,2]NTC,02]FICO,ALL,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.7805544993036524
1363,XPC,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.9464882472969628
1364,XPC,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.8640763418594963
1365,XPC,2]NTC,02]FICO,ALL,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.7791671059542279
1366,XPC,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.9473755652654383
1367,XPC,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.8635940526909439
1368,XPC,2]NTC,02]FICO,ALL,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,32940.0,2010845000.0,0.0,0.7811014864637492
1369,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q2,0.030260914436178753,0.030260914436178753,nan,CP,103201.0,4855908000.0,0.03201666917907012,0.9451612304493207
1370,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q3,0.027625834808309255,0.027625834808309255,nan,CP,103201.0,4855908000.0,0.03201666917907012,0.8628578648764865
1371,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_91pM04,q4,0.024990755180439753,0.024990755180439753,nan,CP,103201.0,4855908000.0,0.03201666917907012,0.7805544993036524
1372,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q2,0.03265134455475639,0.03265134455475639,nan,CP,103201.0,4855908000.0,0.03449735868142477,0.9464882472969628
1373,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q3,0.029808351493260454,0.029808351493260454,nan,CP,103201.0,4855908000.0,0.03449735868142477,0.8640763418594963
1374,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_61pM03,q4,0.026879207126870697,0.026879207126870697,nan,CP,103201.0,4855908000.0,0.03449735868142477,0.7791671059542279
1375,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q2,0.06745886643689103,0.06745886643689103,nan,CP,103201.0,4855908000.0,0.07120604426607753,0.9473755652654383
1376,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q3,0.06149311634383264,0.06149311634383264,nan,CP,103201.0,4855908000.0,0.07120604426607753,0.8635940526909439
1377,XPC,2]NTC,02]FICO,ALL,ALL,a_lmt_fpd,q4,0.055619147021436686,0.055619147021436686,nan,CP,103201.0,4855908000.0,0.07120604426607753,0.7811014864637492
1378,XPC,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q2,0.014882160346560614,0.014882160346560614,nan,CP,56044.0,1328686000.0,0.01574563139823856,0.9451612304493207
1379,XPC,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q3,0.013586241889416291,0.013586241889416291,nan,CP,56044.0,1328686000.0,0.01574563139823856,0.8628578648764865
1380,XPC,2]NTC,ALL,01]SA,Y,a_lmt_91pM04,q4,0.012290323432271967,0.012290323432271967,nan,CP,56044.0,1328686000.0,0.01574563139823856,0.7805544993036524
1381,XPC,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q2,0.016874837313118188,0.016874837313118188,nan,CP,56044.0,1328686000.0,0.01782889260517534,0.9464882472969628
1382,XPC,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q3,0.015405524301685732,0.015405524301685732,nan,CP,56044.0,1328686000.0,0.01782889260517534,0.8640763418594963
1383,XPC,2]NTC,ALL,01]SA,Y,a_lmt_61pM03,q4,0.013891686653543204,0.013891686653543204,nan,CP,56044.0,1328686000.0,0.01782889260517534,0.7791671059542279
1384,XPC,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q2,0.06011588039511189,0.06011588039511189,nan,CP,56044.0,1328686000.0,0.0634551730055107,0.9473755652654383
1385,XPC,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q3,0.05479951002003398,0.05479951002003398,nan,CP,56044.0,1328686000.0,0.0634551730055107,0.8635940526909439
1386,XPC,2]NTC,ALL,01]SA,Y,a_lmt_fpd,q4,0.04956492995841878,0.04956492995841878,nan,CP,56044.0,1328686000.0,0.0634551730055107,0.7811014864637492
1387,XPC,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.9451612304493207
1388,XPC,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.8628578648764865
1389,XPC,2]NTC,ALL,01]SA,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.7805544993036524
1390,XPC,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.9464882472969628
1391,XPC,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.8640763418594963
1392,XPC,2]NTC,ALL,01]SA,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.7791671059542279
1393,XPC,2]NTC,ALL,01]SA,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.9473755652654383
1394,XPC,2]NTC,ALL,01]SA,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.8635940526909439
1395,XPC,2]NTC,ALL,01]SA,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,27359.0,1049632000.0,0.0,0.7811014864637492
1396,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q2,0.008314160722926974,0.008314160722926974,nan,CP,83403.0,2378318000.0,0.008796552857944144,0.9451612304493207
1397,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q3,0.007590174817278839,0.007590174817278839,nan,CP,83403.0,2378318000.0,0.008796552857944144,0.8628578648764865
1398,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_91pM04,q4,0.006866188911630704,0.006866188911630704,nan,CP,83403.0,2378318000.0,0.008796552857944144,0.7805544993036524
1399,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q2,0.009427402092662861,0.009427402092662861,nan,CP,83403.0,2378318000.0,0.009960400585623959,0.9464882472969628
1400,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q3,0.008606546501481136,0.008606546501481136,nan,CP,83403.0,2378318000.0,0.009960400585623959,0.8640763418594963
1401,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_61pM03,q4,0.007760816498445416,0.007760816498445416,nan,CP,83403.0,2378318000.0,0.009960400585623959,0.7791671059542279
1402,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q2,0.033584713507049786,0.033584713507049786,nan,CP,83403.0,2378318000.0,0.035450263589646126,0.9473755652654383
1403,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q3,0.03061463680234471,0.03061463680234471,nan,CP,83403.0,2378318000.0,0.035450263589646126,0.8635940526909439
1404,XPC,2]NTC,ALL,01]SA,ALL,a_lmt_fpd,q4,0.027690253585404317,0.027690253585404317,nan,CP,83403.0,2378318000.0,0.035450263589646126,0.7811014864637492
1405,XPC,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q2,0.08270696388630151,0.08270696388630151,nan,CP,36035.0,2055764000.0,0.08750566699290385,0.9451612304493207
1406,XPC,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q3,0.07550495298608986,0.07550495298608986,nan,CP,36035.0,2055764000.0,0.08750566699290385,0.8628578648764865
1407,XPC,2]NTC,ALL,02]SE,Y,a_lmt_91pM04,q4,0.06830294208587821,0.06830294208587821,nan,CP,36035.0,2055764000.0,0.08750566699290385,0.7805544993036524
1408,XPC,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q2,0.0883111374663034,0.0883111374663034,nan,CP,36035.0,2055764000.0,0.09330399792972345,0.9464882472969628
1409,XPC,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q3,0.08062177721198145,0.08062177721198145,nan,CP,36035.0,2055764000.0,0.09330399792972345,0.8640763418594963
1410,XPC,2]NTC,ALL,02]SE,Y,a_lmt_61pM03,q4,0.07269940604086189,0.07269940604086189,nan,CP,36035.0,2055764000.0,0.09330399792972345,0.7791671059542279
1411,XPC,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q2,0.15979535096451997,0.15979535096451997,nan,CP,36035.0,2055764000.0,0.16867159849087734,0.9473755652654383
1412,XPC,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q3,0.14566378931459648,0.14566378931459648,nan,CP,36035.0,2055764000.0,0.16867159849087734,0.8635940526909439
1413,XPC,2]NTC,ALL,02]SE,Y,a_lmt_fpd,q4,0.13174963630544098,0.13174963630544098,nan,CP,36035.0,2055764000.0,0.16867159849087734,0.7811014864637492
1414,XPC,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.9451612304493207
1415,XPC,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.8628578648764865
1416,XPC,2]NTC,ALL,02]SE,N,a_lmt_91pM04,q4,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.7805544993036524
1417,XPC,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q2,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.9464882472969628
1418,XPC,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q3,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.8640763418594963
1419,XPC,2]NTC,ALL,02]SE,N,a_lmt_61pM03,q4,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.7791671059542279
1420,XPC,2]NTC,ALL,02]SE,N,a_lmt_fpd,q2,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.9473755652654383
1421,XPC,2]NTC,ALL,02]SE,N,a_lmt_fpd,q3,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.8635940526909439
1422,XPC,2]NTC,ALL,02]SE,N,a_lmt_fpd,q4,0.0,0.0,filled_by_consolidated_okr,CP,17221.0,1335039000.0,0.0,0.7811014864637492
1423,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q2,0.050143284321371294,0.050143284321371294,nan,CP,53256.0,3390803000.0,0.053052624997677544,0.9451612304493207
1424,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q3,0.045776874731588965,0.045776874731588965,nan,CP,53256.0,3390803000.0,0.053052624997677544,0.8628578648764865
1425,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_91pM04,q4,0.04141046514180663,0.04141046514180663,nan,CP,53256.0,3390803000.0,0.053052624997677544,0.7805544993036524
1426,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q2,0.05354096277556606,0.05354096277556606,nan,CP,53256.0,3390803000.0,0.05656801648459082,0.9464882472969628
1427,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q3,0.04887908475025292,0.04887908475025292,nan,CP,53256.0,3390803000.0,0.05656801648459082,0.8640763418594963
1428,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_61pM03,q4,0.044075937693869686,0.044075937693869686,nan,CP,53256.0,3390803000.0,0.05656801648459082,0.7791671059542279
1429,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q2,0.09688015785058154,0.09688015785058154,nan,CP,53256.0,3390803000.0,0.10226161767581307,0.9473755652654383
1430,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q3,0.08831252484338728,0.08831252484338728,nan,CP,53256.0,3390803000.0,0.10226161767581307,0.8635940526909439
1431,XPC,2]NTC,ALL,02]SE,ALL,a_lmt_fpd,q4,0.0798767015747652,0.0798767015747652,nan,CP,53256.0,3390803000.0,0.10226161767581307,0.7811014864637492
1432,XPC,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q2,0.056079929385568994,0.056079929385568994,nan,CP,92079.0,3384450000.0,0.05933371744301142,0.9451612304493207
1433,XPC,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q3,0.05119656474806158,0.05119656474806158,nan,CP,92079.0,3384450000.0,0.05933371744301142,0.8628578648764865
1434,XPC,2]NTC,ALL,ALL,Y,a_lmt_91pM04,q4,0.04631320011055417,0.04631320011055417,nan,CP,92079.0,3384450000.0,0.05933371744301142,0.7805544993036524
1435,XPC,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q2,0.06026628175700497,0.06026628175700497,nan,CP,92079.0,3384450000.0,0.06367356586742307,0.9464882472969628
1436,XPC,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q3,0.05501882186787261,0.05501882186787261,nan,CP,92079.0,3384450000.0,0.06367356586742307,0.8640763418594963
1437,XPC,2]NTC,ALL,ALL,Y,a_lmt_61pM03,q4,0.04961234804270594,0.04961234804270594,nan,CP,92079.0,3384450000.0,0.06367356586742307,0.7791671059542279
1438,XPC,2]NTC,ALL,ALL,Y,a_lmt_fpd,q2,0.12066263603802246,0.12066263603802246,nan,CP,92079.0,3384450000.0,0.1273651553428179,0.9473755652654383
1439,XPC,2]NTC,ALL,ALL,Y,a_lmt_fpd,q3,0.10999179067411573,0.10999179067411573,nan,CP,92079.0,3384450000.0,0.1273651553428179,0.8635940526909439
1440,XPC,2]NTC,ALL,ALL,Y,a_lmt_fpd,q4,0.09948511216196139,0.09948511216196139,nan,CP,92079.0,3384450000.0,0.1273651553428179,0.7811014864637492
1441,XPC,2]NTC,ALL,ALL,N,a_lmt_91pM04,q2,0.0,0.0,filled_by_consolidated_okr,CP,44580.0,2384671000.0,0.0,0.9451612304493207
1442,XPC,2]NTC,ALL,ALL,N,a_lmt_91pM04,q3,0.0,0.0,filled_by_consolidated_okr,CP,44580.0,2384671000.0,0.0,0.8628578648764865
